	logFC	AveExpr	t	P.Value	adj.P.Val	B
IKBKB-DT	-0.10715750965251	6.55859803738318	-2.34348282541872	0.0209456618132513	0.0421789441639248	-4.26819985885188
LINC01555	-0.0936584092664096	4.21891598130841	-2.3433094839763	0.0209549093463821	0.0421934860016497	-4.26858618204487
ENTPD1-AS1	0.100458061776062	4.51471130841121	2.34323106988421	0.020959093817884	0.0421978313510217	-4.26876093376389
PHKG2	-0.0840765135135135	4.18906018691589	-2.34310174076638	0.0209659969202121	0.0422076488656707	-4.26904914193704
GNB3	-0.0850843474903471	7.17041626168224	-2.34254530017562	0.0209957205501446	0.0422634011344815	-4.27028899855555
CA1	-0.0911478455598455	4.00637327102804	-2.34234104775715	0.0210066405291946	0.0422812954165811	-4.27074404558143
CRP	-0.993058138996137	9.71221336448598	-2.34176031635996	0.0210377156846866	0.0423397498229355	-4.27203764182659
GSTO2	0.437184189189188	7.0547091588785	2.34146380749271	0.0210535976426869	0.0423676186037217	-4.27269801247714
CSDE1	0.157958764478764	10.2800058878505	2.34130401761549	0.0210621608884108	0.0423807554681869	-4.27305385772845
ZFAND5	-0.261824888030888	11.2420721495327	-2.34118722787243	0.021068421674671	0.0423892572901787	-4.27331392965718
ZNF44	-0.139042254826255	4.13367831775701	-2.34089669346512	0.0210840035815054	0.0424165095721445	-4.27396085218037
FKBP6	-0.0966094826254826	5.83414158878505	-2.34042382324616	0.0211093862716812	0.0424634717659862	-4.27501362045308
ITGB2-AS1	-0.142891652509653	5.74582056074766	-2.33993565151789	0.0211356186308602	0.0425121339098843	-4.2761002537789
FKBPL	0.101329552123552	6.94096252336449	2.33959241545432	0.0211540799755117	0.0425451575632659	-4.27686414885846
TMEM95	-0.116373702702703	7.13992037383178	-2.33938818662721	0.0211650714147919	0.0425595445497463	-4.27731862596117
POLD4	0.214863231660232	8.73316878504673	2.33938355126596	0.0211653209449276	0.0425595445497463	-4.2773289407671
METTL8	0.209083613899614	6.42997691588785	2.33922774337337	0.0211737098860157	0.0425691213636778	-4.27767564049004
FMO9P	0.290852737451738	3.71772289719626	2.33921916090002	0.021174172065164	0.0425691213636778	-4.27769473738409
RHOB	-0.262855096525096	6.94807953271028	-2.3384378576331	0.0212162837744741	0.0426496663113861	-4.27943295346105
BTNL3	-0.102637911196911	7.04805775700935	-2.33808124198244	0.0212355296890826	0.0426842345796772	-4.28022616531873
MMP1	0.499192138996139	4.08285672897196	2.33755028189118	0.0212642132345762	0.0427341039371836	-4.28140696521438
PTGES3L	-0.0766853397683395	3.84769607476636	-2.33754600997577	0.0212644441508402	0.0427341039371836	-4.28141646452778
SVIL-AS1	-0.11756883011583	6.84727878504673	-2.33733989483009	0.0212755882341527	0.0427523737709154	-4.28187477717563
ODAM	0.667057100386102	5.21897925233645	2.33714032896004	0.0212863831304064	0.0427699384704344	-4.2823184922687
KLF7	-0.300957710424711	6.03985934579439	-2.33702555019803	0.0212925939220649	0.0427776003345743	-4.28257367607816
TSKU-AS1	0.285184548262548	6.13203392523365	2.33699393575278	0.021294304891865	0.0427776003345743	-4.28264396143802
COX7B	0.165218108108108	12.1211785046729	2.336904613477	0.0212991396583613	0.0427831855161296	-4.28284253843923
ADGRD2	-0.103781575289575	6.37755794392523	-2.33635783668547	0.0213287563015806	0.0428385437137455	-4.28405795711643
ODC1	0.307407003861004	10.155894953271	2.33609263701122	0.0213431341667751	0.0428632872879665	-4.2846473714952
TYK2	0.12794438996139	8.94308626168224	2.33571264568422	0.0213637504071399	0.0429005533730261	-4.28549180859826
ZIC3	-0.08534488030888	3.7236514953271	-2.33561102553652	0.0213692667369972	0.0429074930605757	-4.28571761333218
LOC339352	-0.0669408803088801	3.4124114953271	-2.33530959906102	0.0213856367169121	0.0429362224250846	-4.28638734494763
LINC00626	-0.095717250965251	4.73787934579439	-2.33518732571542	0.0213922803390625	0.0429454203972464	-4.28665899866277
SIM2	-0.0927581389961389	4.1158746728972	-2.33510638784135	0.0213966790345656	0.0429460018170578	-4.2868388106306
FGGY	0.590538548262549	8.93187822429907	2.33510610101365	0.0213966946240864	0.0429460018170578	-4.28683944783841
ZXDA	0.16015522007722	5.94789579439252	2.33478828067161	0.0214139748054017	0.0429765431136936	-4.2875454645467
LINC00641	-0.0879498725868724	4.49586242990654	-2.33444366947739	0.0214327255528595	0.04301002957625	-4.28831089734786
AEN	-0.151504162162162	7.67759728971963	-2.33421580028379	0.021445132175519	0.0430307797671043	-4.28881697277006
SYT1	0.39642094980695	3.95813242990654	2.33414449298872	0.0214490158925866	0.0430321861454817	-4.28897533021121
CHCHD5	-0.100303795366795	5.68972177570093	-2.33412705002009	0.0214499660098972	0.0430321861454817	-4.28901406645107
CFAP44	0.231923822393822	5.11665775700935	2.33394771880802	0.0214597363238358	0.0430476398427469	-4.28941229869744
APOM	-0.494350938223939	11.2988739252336	-2.33366460829817	0.0214751687340978	0.0430744474782173	-4.29004093245688
FAM3D	-0.106875637065637	6.35919271028037	-2.33301685772599	0.0215105146067265	0.0431411881123444	-4.2914789736755
PFN1	0.167179115830117	10.4674665420561	2.33295708984706	0.0215137785533992	0.0431432471222809	-4.29161164343421
FOXN1	-0.109122324324324	4.68914588785047	-2.33292218628735	0.0215156848523284	0.0431432471222809	-4.29168911919751
LOC105372217	-0.0710028880308879	4.26609897196262	-2.33265979617522	0.0215300203714556	0.0431678359537062	-4.29227151552763
RUBCN	-0.0867599613899615	4.40973682242991	-2.33206605876193	0.0215624899736136	0.0432287755088601	-4.29358914603323
IL7	0.357128084942085	5.67427168224299	2.33172409191811	0.0215812106590257	0.0432621419679968	-4.29434790630069
AHDC1	-0.145786988416989	6.72982803738318	-2.33128258859511	0.0216054016029878	0.0433064667418056	-4.29532737078632
LINC02270	-0.0764592972972971	4.21132719626168	-2.33112615582976	0.0216139786413343	0.0433194890497734	-4.29567437293506
GXYLT2	0.363175204633205	5.6316623364486	2.33100668724145	0.0216205309980397	0.0433284513043189	-4.2959393662832
CAMKV	-0.0917451621621621	6.34956196261682	-2.33084230101501	0.0216295497669578	0.0433385315470722	-4.29630397143022
SOX4	-0.119920803088803	6.43857308411215	-2.33083913827651	0.021629723317745	0.0433385315470722	-4.29631098608921
C2orf16	-0.16336793050193	7.05512	-2.33048645297914	0.0216490841352818	0.0433708824905741	-4.29709315527628
GRK3-AS1	-0.0636331196911196	3.15641626168224	-2.33043968140116	0.0216516528304227	0.0433708824905741	-4.29719687509991
TET1	0.340322996138995	4.67123364485981	2.33043122147177	0.0216521174784868	0.0433708824905741	-4.29721563548892
TEX264	-0.13545322007722	8.61829439252336	-2.33025802977579	0.0216616316893708	0.0433857668846262	-4.29759968470671
ST8SIA5	0.0883346679536675	5.47958822429907	2.32985831694676	0.0216836038269743	0.0434255978162063	-4.29848594176612
IFNGR1	0.294663455598456	10.1948834579439	2.3295661949308	0.0216996741566047	0.0434536027153704	-4.29913355795157
LSR	-0.393895301158302	9.97942121495327	-2.32921559513256	0.0217189753661898	0.0434880714447631	-4.29991071891022
NUFIP1	0.161946625482626	7.0332723364486	2.32900275002091	0.0217307002985041	0.0435073649664503	-4.30038247288365
LOC101928052	-0.055754301158301	2.78517495327103	-2.32893239738254	0.021734577020498	0.0435109432681072	-4.30053839525646
CYSLTR2	-0.111482328185329	5.75901439252336	-2.32858681450192	0.0217536289335512	0.0435448975211257	-4.30130424795808
ZNF487	-0.197047138996139	6.23321822429907	-2.32831549860336	0.0217685968488252	0.0435706709707744	-4.30190544429786
KIAA1217	-0.212779972972973	5.77839112149533	-2.32814418609459	0.0217780524721497	0.0435854074656459	-4.30228501517603
MRPL23	-0.101287451737451	5.67858177570093	-2.32778594104588	0.0217978375842253	0.043620812017481	-4.30307868415305
SCAF8	0.132269764478765	9.0684	2.3277244048445	0.021801237693496	0.043623424015505	-4.30321500256942
CCDC28A-AS1	-0.0958604826254827	3.57832158878505	-2.3273320579061	0.02182292736107	0.0436626286862914	-4.3040840748129
ZNF600	0.437470787644787	6.85369962616822	2.32718157870659	0.0218312511811728	0.0436735444162311	-4.30441736025838
LINC01799	-0.0792508841698845	3.77460065420561	-2.32715760295395	0.0218325776686979	0.0436735444162311	-4.30447046061352
ANGPT4	-0.0867507335907337	6.40997934579439	-2.32686596605472	0.0218487185276297	0.0437016342925138	-4.30511632457544
CLCA4-AS1	0.0964380270270268	5.33900327102804	2.32674978663575	0.0218551514952037	0.0437072892974133	-4.30537359710207
CDYL2	-0.111760722007722	5.97242037383178	-2.3267390958407	0.0218557435388957	0.0437072892974133	-4.30539727065943
DIAPH3	-0.0910009073359071	3.63140831775701	-2.32651505155945	0.021868154104554	0.0437279086876544	-4.30589336879736
FRG2EP	-0.0723149999999998	3.18287112149533	-2.32641398381232	0.0218737546215231	0.0437349079441765	-4.30611714758411
GAL3ST2	-0.0860867953667957	6.13868261682243	-2.32625806969801	0.0218823968492741	0.0437478121328961	-4.30646234703717
CDK2	0.186440949806949	7.7287723364486	2.32622175386218	0.021884410247233	0.0437478121328961	-4.30654274860277
MRGPRF	-0.578657915057916	6.58850523364486	-2.32605077627143	0.0218938916673255	0.0437625647994227	-4.30692126977667
LINC00382	-0.0566625559845558	3.86182130841122	-2.32586436161353	0.0219042332667817	0.0437790338369769	-4.30733393788818
CLEC4F	-0.122684976833977	5.74884420560748	-2.32554905730395	0.0219217349997088	0.0438098089859823	-4.30803186240215
R3HDM4	0.154995795366795	7.70217803738318	2.32459473912203	0.0219747819536072	0.0439105586995746	-4.31014372015001
CCNB3	0.0988439691119693	5.67543373831776	2.32456627571647	0.0219763658647218	0.0439105586995746	-4.31020669619914
SETBP1-DT	0.114995764478764	4.29834925233645	2.32450164078417	0.0219799629969497	0.0439124619868508	-4.31034970013578
FNDC3A	-0.222355231660232	9.32351990654206	-2.32447338092216	0.0219815359081316	0.0439124619868508	-4.31041222357988
BCL7A	0.168693092664092	6.72450158878505	2.32414293725311	0.0219999353898456	0.0439450028353137	-4.31114326169776
LAMP3	0.472627733590734	6.12271355140187	2.32404792083242	0.0220052285271453	0.0439513599510141	-4.31135344845366
ENTPD3-AS1	-0.124049046332046	4.32663560747664	-2.3237825046081	0.0220200201818276	0.0439747774934227	-4.31194053716031
SORBS2	-0.0884870965250967	4.54710205607477	-2.32376176244313	0.0220211765127455	0.0439747774934227	-4.31198641534119
PRICKLE2-AS3	-0.076416942084942	3.51291112149533	-2.32303909749933	0.0220614969788148	0.0440510703889961	-4.31358459770378
ZBED9	0.314548235521236	5.6716808411215	2.32297513459303	0.0220650688687583	0.0440519169009369	-4.31372603082121
LINC02339	-0.0733820463320461	3.42047224299065	-2.32295574392714	0.0220661518053051	0.0440519169009369	-4.31376890626318
BET1	0.204524864864865	8.80924644859813	2.32279177143932	0.0220753112714351	0.0440659779444369	-4.31413145916663
ARSB	-0.176471073359073	5.95251785046729	-2.32257494229275	0.0220874284476042	0.044085939805704	-4.31461084577841
WDR86-AS1	0.0729469266409264	3.7096685046729	2.32223404038652	0.0221064911083676	0.0441197595208594	-4.31536446255993
MGST1	-0.425685061776061	12.091933364486	-2.32201300248874	0.0221188589284588	0.0441402125851678	-4.31585304786502
ELOVL4	0.30157472972973	4.38908214953271	2.32160702333959	0.0221415907371087	0.0441813420380942	-4.31675032047483
ZNF131	-0.151319003861003	7.05208869158878	-2.32147551116975	0.022148958855912	0.044187613679626	-4.31704095098532
RGS1	-0.628763042471043	7.20919644859813	-2.32147517490622	0.0221489776982298	0.044187613679626	-4.31704169407955
LINC00265	0.129181652509652	4.92729028037383	2.32130028109828	0.0221587796798623	0.0442029340026298	-4.31742817115923
HELQ	0.195622243243243	5.07656392523364	2.32075720402406	0.0221892410018517	0.0442594592550345	-4.31862808508122
CLDN10	-0.109436555984556	4.81125626168224	-2.3205518154023	0.0222007709185016	0.0442782160336058	-4.31908181950312
SYCP1	-0.0825105598455598	3.7847538317757	-2.32009889369613	0.0222262152913339	0.044324718179155	-4.32008226357989
CHROMR	0.157978606177606	4.46841859813084	2.31992600711845	0.0222359345450337	0.0443398545404369	-4.32046410060297
SUSD3	-0.379593440154441	7.05744514018692	-2.31958398129564	0.0222551734280882	0.0443739689263222	-4.32121942254585
LINC00607	0.324988432432432	5.13278682242991	2.31940496430856	0.0222652489476175	0.0443898079545416	-4.32161471941226
VPREB1	-0.0722533088803093	4.12690607476635	-2.31923086037567	0.0222750518060258	0.0444051004028988	-4.3219991410587
DGCR11	0.0975944594594591	5.85752738317757	2.31916797806435	0.0222785933069451	0.0444079091628051	-4.32213797885055
SMYD5	0.109212482625482	6.97806336448598	2.31858755764656	0.0223113057470832	0.0444688582386352	-4.32341932788601
LTO1	0.387158648648648	6.33107271028037	2.31807344900446	0.0223403162223803	0.0445224179361515	-4.32455404349632
TUT1	-0.100510007722008	6.83424065420561	-2.31773563161115	0.0223593969150934	0.0445561800344407	-4.32529953381422
ATP6AP1L	-0.116462621621622	4.07713112149533	-2.31759586730734	0.0223672953207732	0.0445672700917049	-4.32560793484959
TUT4	0.166484853281853	8.47775775700935	2.31756141715842	0.0223692425565933	0.0445672700917049	-4.32568394925674
OR10H1	-0.0791318687258689	5.79040878504673	-2.3175105985311	0.0223721152655233	0.0445687293876646	-4.32579607892
RNF103	-0.140830316602316	5.78105747663551	-2.31674466410539	0.0224154519208853	0.0446507911613272	-4.32748581937742
EIF2B5	0.133030640926641	5.34740560747664	2.3165420393341	0.0224269288237877	0.0446693798016791	-4.32793274875218
RAPGEF4-AS1	0.0870741544401545	3.82308710280374	2.31639355785769	0.0224353422758373	0.0446818637674097	-4.32826023185053
IQCD	0.118142544401544	6.03356654205608	2.31596947002968	0.0224593878199226	0.0447254749892003	-4.32919547363511
LOC90246	-0.121686038610039	4.08128663551402	-2.31573456939787	0.0224727163287785	0.0447477380790289	-4.32971343388076
LOC102724551	-0.0644768030888031	4.67862485981308	-2.31549355034742	0.0224863992494653	0.0447707025500397	-4.33024483598892
USP12	-0.19517898069498	8.14540065420561	-2.31541346459809	0.0224909474320108	0.0447754769908406	-4.33042139908028
PRR29	-0.0754978957528954	6.87304317757009	-2.31471163408069	0.0225308400771837	0.0448506083325946	-4.33196847146163
FAM201B	-0.0746502471042463	6.60809906542056	-2.31415674539637	0.0225624245550064	0.0449051457685585	-4.33319133408959
SMIM7	0.146323115830115	6.37380242990654	2.31415454375704	0.0225625499508465	0.0449051457685585	-4.33319618553024
TRMT61A	0.0836630231660227	6.45429822429907	2.31410469152429	0.0225653894825101	0.0449065052163409	-4.33330603671505
FAM47B	-0.0885465212355213	4.08524074766355	-2.3140403633749	0.0225690540128263	0.0449095060452072	-4.33344778294029
SPO11	-0.0631915984555983	2.89363672897196	-2.31364158316103	0.0225917827122053	0.0449504379131439	-4.33432641036479
SEBOX	-0.0905810926640926	6.31971971962617	-2.31354884719797	0.0225970711398692	0.0449566647001659	-4.33453071472359
CFAP206	-0.0948582123552125	6.57804700934579	-2.31350482990064	0.0225995816836814	0.0449573642511445	-4.3346276855762
CDX4	-0.0942924247104248	5.68771093457944	-2.31332736471758	0.0226097059733971	0.044973208251984	-4.33501862746434
SOD2	-0.296990216216217	10.0846835514019	-2.31317216829545	0.022618563118594	0.0449865289762752	-4.33536049079255
KRT31	-0.0776593552123551	4.05021859813084	-2.31298310933726	0.02262935694839	0.0450036987005322	-4.33577691776549
GLRA3	-0.0568616756756759	2.79519644859813	-2.31274292910318	0.0226430759605019	0.0450266819902111	-4.33630590162211
ZNF566	0.206944594594594	6.52362971962617	2.31256157429732	0.0226534397402469	0.0450397120272407	-4.33670529277176
FHL1	-0.152109204633205	6.19350822429907	-2.31255257244866	0.0226539542726334	0.0450397120272407	-4.33672511648074
SELENOS	0.204658077220077	10.2678198130841	2.31232367501041	0.0226670411730984	0.045061428676716	-4.33722916685196
CTAG2	0.502601853281853	4.59446738317757	2.31195055604142	0.0226883880243248	0.0450995601583181	-4.33805070779819
TBC1D14	0.194107590733591	8.34031411214953	2.31186325311766	0.0226933853484344	0.0451051881736945	-4.33824291584728
CCDC6	0.186083297297297	5.48412943925234	2.31171074900258	0.0227021171938488	0.0451182371105848	-4.33857865653557
CD47	0.376177328185329	9.60372056074766	2.31127629056475	0.0227270089768675	0.0451633967873164	-4.33953501518517
WBP4	-0.14729367953668	7.46335775700935	-2.3111737085749	0.0227328897988935	0.0451707726309312	-4.33976080172455
TXK	-0.149368046332046	3.74886177570093	-2.31082713226961	0.022752768249116	0.0452059580211421	-4.34052356123452
UCHL5	0.0859997528957529	4.22539719626168	2.31042873265998	0.0227756380292286	0.0452470794047564	-4.34140024781348
COL2A1	0.572850667953667	4.13061130841121	2.31038423748515	0.0227781934925294	0.045247839481869	-4.34149815187924
ZFAND1	0.212352436293435	8.43113728971963	2.31033781591918	0.0227808598622856	0.0452488197035707	-4.34160029282358
BCCIP	0.176607509652509	7.53828654205607	2.31011894437628	0.022793435147967	0.0452694795919183	-4.3420818488588
TPBGL	-0.147900942084942	5.38897588785047	-2.309823848689	0.0228103995801992	0.0452988518842331	-4.34273104614983
QRFPR	-0.0776908880308884	3.37545364485981	-2.30967196219972	0.0228191355511206	0.0453118793474336	-4.34306516038239
NOC3L	0.155889833976834	8.43163859813084	2.30935885551382	0.0228371536357765	0.0453403303833756	-4.34375385808313
ST6GALNAC3	-0.215012123552123	5.37470570093458	-2.30932423402533	0.0228391467385193	0.0453403303833756	-4.34383000502309
PROX2	-0.0718349575289574	3.69037841121495	-2.30930949177123	0.022839995472609	0.0453403303833756	-4.3438624290099
PHTF2	0.0717548725868723	5.90112271028037	2.30893740668823	0.0228614261815664	0.0453785472123666	-4.34468072774547
